date,close,chg,rate,start,high,low,volume,amount,capitalisation
"2020/07/23","2216.19","-12.47","-0.56","2227.24","2227.24","2202.99","934542.0","1.6328983E7","1.501425782E9"
"2020/07/22","2228.66","-0.17","-0.01","2228.20","2238.86","2221.62","856218.0","1.5651893E7","1.509717833E9"
"2020/07/21","2228.83","30.63","1.39","2219.19","2234.86","2214.28","918483.0","1.5759333E7","1.509515194E9"
"2020/07/20","2198.20","-2.99","-0.14","2209.59","2209.59","2183.83","686819.0","1.2025004E7","1.488358384E9"
"2020/07/17","2201.19","17.43","0.80","2187.85","2204.20","2187.85","569297.0","1.0191103E7","1.490180654E9"
"2020/07/16","2183.76","-18.12","-0.82","2203.30","2207.34","2177.82","784637.0","1.1304254E7","1.478307593E9"
"2020/07/15","2201.88","18.27","0.84","2208.73","2216.97","2190.66","830266.0","1.3641396E7","1.490240355E9"
"2020/07/14","2183.61","-2.45","-0.11","2176.43","2183.61","2165.60","810952.0","1.163336E7","1.477856002E9"
"2020/07/13","2186.06","35.81","1.67","2170.51","2188.80","2163.07","650231.0","1.0462266E7","1.479593286E9"
"2020/07/10","2150.25","-17.65","-0.81","2171.44","2171.52","2140.29","886987.0","1.2048058E7","1.455781561E9"
"2020/07/09","2167.90","9.02","0.42","2171.15","2181.48","2166.74","619368.0","1.202995E7","1.467208749E9"
"2020/07/08","2158.88","-5.29","-0.24","2166.76","2173.83","2150.89","677810.0","1.1567569E7","1.460994855E9"
"2020/07/07","2164.17","-23.76","-1.09","2202.04","2206.79","2164.03","847434.0","1.4858393E7","1.465179698E9"
"2020/07/06","2187.93","35.52","1.65","2158.95","2191.28","2157.71","666902.0","1.1656295E7","1.480948171E9"
"2020/07/03","2152.41","17.04","0.80","2147.89","2153.54","2135.30","770055.0","8649544.0","1.456812255E9"
"2020/07/02","2135.37","28.67","1.36","2116.72","2135.37","2113.98","1091965.0","1.0745168E7","1.445664482E9"
"2020/07/01","2106.70","-1.63","-0.08","2128.81","2133.55","2101.33","1116221.0","1.0232632E7","1.417280238E9"
"2020/06/30","2108.33","14.85","0.71","2124.38","2134.38","2108.26","708605.0","1.1699083E7","1.418860741E9"
"2020/06/29","2093.48","-41.17","-1.93","2105.54","2120.50","2087.84","643156.0","9025868.0","1.408463552E9"
"2020/06/26","2134.65","22.28","1.05","2137.47","2142.04","2115.25","761044.0","9821160.0","1.436168481E9"
"2020/06/25","2112.37","-49.14","-2.27","2130.45","2143.33","2112.37","1017721.0","1.0692627E7","1.420866478E9"
"2020/06/24","2161.51","30.27","1.42","2145.93","2171.86","2143.91","913896.0","1.3324798E7","1.453951201E9"
"2020/06/23","2131.24","4.51","0.21","2149.13","2158.15","2110.51","917567.0","1.3496081E7","1.433435233E9"
"2020/06/22","2126.73","-14.59","-0.68","2126.38","2142.88","2122.10","789372.0","1.0098315E7","1.430718937E9"
"2020/06/19","2141.32","7.84","0.37","2153.09","2153.57","2108.91","1079453.0","1.2300498E7","1.441080603E9"
"2020/06/18","2133.48","-7.57","-0.35","2134.35","2145.13","2120.29","767184.0","1.1089871E7","1.435518023E9"
"2020/06/17","2141.05","3.00","0.14","2133.18","2154.37","2105.26","927516.0","1.545844E7","1.440025502E9"
"2020/06/16","2138.05","107.23","5.28","2091.09","2138.08","2079.02","973639.0","1.3837057E7","1.437701364E9"
"2020/06/15","2030.82","-101.48","-4.76","2114.41","2129.67","2030.82","1072278.0","1.8242465E7","1.366175254E9"
"2020/06/12","2132.30","-44.48","-2.04","2088.24","2137.12","2084.63","689897.0","1.4960781E7","1.434087758E9"
"2020/06/11","2176.78","-18.91","-0.86","2184.36","2200.72","2148.51","827381.0","1.6987058E7","1.46439259E9"
"2020/06/10","2195.69","6.77","0.31","2187.91","2200.68","2178.12","706294.0","1.2888183E7","1.476712868E9"
"2020/06/09","2188.92","4.63","0.21","2206.23","2212.17","2166.01","817085.0","1.4689861E7","1.472051666E9"
"2020/06/08","2184.29","2.42","0.11","2215.60","2217.21","2174.96","854035.0","1.3145519E7","1.468714984E9"
"2020/06/05","2181.87","30.69","1.43","2151.17","2187.25","2138.18","854591.0","1.2778906E7","1.466769477E9"
"2020/06/04","2151.18","4.18","0.19","2181.64","2191.00","2139.68","1393308.0","1.6034002E7","1.44626012E9"
"2020/06/03","2147.00","59.81","2.87","2108.55","2156.55","2107.69","1152001.0","1.6998832E7","1.442871666E9"
"2020/06/02","2087.19","22.11","1.07","2061.45","2089.43","2059.14","1000332.0","1.0232917E7","1.402057228E9"
"2020/06/01","2065.08","35.48","1.75","2037.04","2065.38","2035.63","997348.0","9839657.0","1.387477879E9"
"2020/05/29","2029.60","1.06","0.05","2018.37","2038.89","2006.62","1086215.0","1.408459E7","1.363450451E9"
"2020/05/28","2028.54","-2.66","-0.13","2047.08","2054.52","2003.75","1172134.0","1.4479213E7","1.363293486E9"
"2020/05/27","2031.20","1.42","0.07","2027.90","2043.44","2019.82","1178848.0","1.2635098E7","1.364678863E9"
"2020/05/26","2029.78","35.18","1.76","2001.00","2029.89","1997.94","1017804.0","1.2545314E7","1.363735034E9"
"2020/05/25","1994.60","24.47","1.24","1980.51","1994.90","1967.84","641459.0","7960325.0","1.340826177E9"
"2020/05/22","1970.13","-28.18","-1.41","2001.60","2002.65","1961.40","847467.0","9509772.0","1.324302793E9"
"2020/05/21","1998.31","8.67","0.44","2003.20","2004.95","1993.00","601199.0","8636998.0","1.343561078E9"
"2020/05/20","1989.64","9.03","0.46","1972.12","1992.20","1972.12","699447.0","8248632.0","1.337699454E9"
"2020/05/19","1980.61","43.50","2.25","1977.47","1983.77","1968.59","773415.0","1.19183E7","1.331835812E9"
"2020/05/18","1937.11","9.83","0.51","1934.51","1943.07","1921.14","761696.0","9394307.0","1.301926005E9"
"2020/05/15","1927.28","2.32","0.12","1937.63","1938.59","1913.21","866357.0","9723313.0","1.294619578E9"
"2020/05/14","1924.96","-15.46","-0.80","1922.44","1931.43","1913.49","760646.0","9469021.0","1.292884145E9"
"2020/05/13","1940.42","18.25","0.95","1897.50","1940.42","1897.24","618784.0","9012308.0","1.303464008E9"
"2020/05/12","1922.17","-13.23","-0.68","1938.62","1938.62","1905.17","799930.0","9681897.0","1.29156813E9"
"2020/05/11","1935.40","-10.42","-0.54","1953.51","1960.46","1932.87","591283.0","7752761.0","1.300769234E9"
"2020/05/08","1945.82","17.21","0.89","1944.94","1956.89","1942.54","784773.0","7941568.0","1.307404236E9"
"2020/05/07","1928.61","-0.15","-0.01","1922.00","1938.50","1918.57","775658.0","7383335.0","1.296095633E9"
"2020/05/06","1928.76","33.39","1.76","1919.45","1928.76","1902.55","1082527.0","8550701.0","1.296556106E9"
"2020/05/04","1895.37","-52.19","-2.68","1906.42","1918.66","1894.29","1146855.0","1.0261902E7","1.274213042E9"
"2020/04/29","1947.56","13.47","0.70","1936.89","1957.51","1934.31","1984182.0","1.0525129E7","1.309179248E9"
"2020/04/28","1934.09","11.32","0.59","1931.25","1941.79","1911.63","1173476.0","1.0375078E7","1.300504429E9"
"2020/04/27","1922.77","33.76","1.79","1897.06","1929.82","1894.62","735663.0","8171669.0","1.293318257E9"
"2020/04/24","1889.01","-25.72","-1.34","1906.07","1908.29","1880.71","933917.0","9647344.0","1.271159367E9"
"2020/04/23","1914.73","18.58","0.98","1907.45","1923.53","1895.98","683720.0","9124272.0","1.287024851E9"
"2020/04/22","1896.15","16.77","0.89","1855.51","1897.90","1844.85","820360.0","9428673.0","1.274786181E9"
"2020/04/21","1879.38","-18.98","-1.00","1886.78","1898.32","1841.66","1174294.0","1.3863164E7","1.263694526E9"
"2020/04/20","1898.36","-16.17","-0.84","1908.34","1925.25","1893.17","1087463.0","1.1915932E7","1.276932686E9"
"2020/04/17","1914.53","57.46","3.09","1893.31","1926.02","1893.19","1667460.0","1.4127722E7","1.287911931E9"
"2020/04/16","1857.07","-0.01","0.00","1839.51","1862.23","1828.13","878338.0","1.0710793E7","1.248881506E9"
"2020/04/14","1857.08","31.32","1.72","1846.41","1864.46","1837.17","886766.0","9995854.0","1.248940314E9"
"2020/04/13","1825.76","-34.94","-1.88","1853.30","1853.30","1825.76","1017752.0","9516704.0","1.228226158E9"
"2020/04/10","1860.70","24.49","1.33","1835.76","1861.10","1824.43","992548.0","1.2009989E7","1.251445975E9"
"2020/04/09","1836.21","29.07","1.61","1838.09","1839.33","1818.30","920571.0","1.0517359E7","1.235327684E9"
"2020/04/08","1807.14","-16.46","-0.90","1815.75","1842.16","1801.80","907494.0","1.1126542E7","1.215858624E9"
"2020/04/07","1823.60","31.72","1.77","1826.72","1838.97","1791.92","951739.0","1.1628936E7","1.226518732E9"
"2020/04/06","1791.88","66.44","3.85","1745.25","1794.19","1742.67","1219389.0","1.0957483E7","1.205000552E9"
"2020/04/03","1725.44","0.58","0.03","1731.17","1743.91","1706.68","1000087.0","1.0153714E7","1.160743273E9"
"2020/04/02","1724.86","39.40","2.34","1693.53","1726.76","1664.13","766313.0","1.0152245E7","1.159987256E9"
"2020/04/01","1685.46","-69.18","-3.94","1737.28","1762.44","1685.37","1243591.0","1.2110507E7","1.133944054E9"
"2020/03/31","1754.64","37.52","2.19","1739.29","1757.81","1722.62","1037488.0","1.3905369E7","1.179728723E9"
"2020/03/30","1717.12","-0.61","-0.04","1670.34","1729.63","1659.95","767777.0","9081050.0","1.155630477E9"
"2020/03/27","1717.73","31.49","1.87","1756.07","1759.05","1668.21","1077527.0","1.2851933E7","1.156581472E9"
"2020/03/26","1686.24","-18.52","-1.09","1699.11","1735.75","1679.23","992474.0","1.2374198E7","1.135741554E9"
"2020/03/25","1704.76","94.79","5.89","1668.19","1707.64","1645.28","872809.0","1.2612288E7","1.147712135E9"
"2020/03/24","1609.97","127.51","8.60","1523.69","1609.97","1508.68","679288.0","1.0481448E7","1.083695461E9"
"2020/03/23","1482.46","-83.69","-5.34","1474.45","1516.75","1458.41","647528.0","9645272.0","9.98450498E8"
"2020/03/20","1566.15","108.51","7.44","1498.49","1566.82","1466.48","817021.0","1.063297E7","1.054892888E9"
"2020/03/19","1457.64","-133.56","-8.39","1626.09","1626.09","1439.43","977675.0","1.1932492E7","9.82169749E8"
"2020/03/18","1591.20","-81.24","-4.86","1686.12","1693.95","1591.12","728008.0","9576387.0","1.071788837E9"
"2020/03/17","1672.44","-42.42","-2.47","1640.84","1722.97","1637.88","649779.0","9709077.0","1.126202984E9"
"2020/03/16","1714.86","-56.58","-3.19","1805.43","1805.43","1714.38","682004.0","8593833.0","1.155216111E9"
"2020/03/13","1771.44","-62.89","-3.43","1722.68","1809.31","1680.60","1035278.0","1.3376938E7","1.193686837E9"
"2020/03/12","1834.33","-73.94","-3.87","1887.97","1897.23","1808.56","850345.0","1.1309953E7","1.235351152E9"
"2020/03/11","1908.27","-54.66","-2.78","1965.67","1967.70","1898.27","679716.0","8598097.0","1.284895601E9"
"2020/03/10","1962.93","8.16","0.42","1942.85","1968.17","1934.72","638564.0","9133693.0","1.321480461E9"
"2020/03/09","1954.77","-85.45","-4.19","1981.02","1989.50","1946.90","666868.0","8796944.0","1.316427699E9"
"2020/03/06","2040.22","-45.04","-2.16","2053.09","2062.57","2032.13","865588.0","7233538.0","1.373917955E9"
"2020/03/05","2085.26","25.93","1.26","2078.11","2089.08","2059.99","675205.0","7954349.0","1.404684362E9"
"2020/03/04","2059.33","45.18","2.24","2005.81","2063.59","2005.81","606287.0","7829193.0","1.386938608E9"
"2020/03/03","2014.15","11.64","0.58","2051.85","2051.85","2009.39","615693.0","8687847.0","1.35617646E9"
"2020/03/02","2002.51","15.50","0.78","1997.03","2017.07","1969.34","528103.0","7811003.0","1.348109552E9"
"2020/02/28","1987.01","-67.88","-3.30","2020.17","2031.01","1980.82","671552.0","9927960.0","1.337716963E9"
"2020/02/27","2054.89","-21.88","-1.05","2073.87","2085.40","2049.15","562775.0","7241174.0","1.383776361E9"
"2020/02/26","2076.77","-26.84","-1.28","2064.07","2089.64","2059.13","810938.0","8060327.0","1.398569206E9"
"2020/02/25","2103.61","24.57","1.18","2075.55","2105.49","2071.50","1565588.0","8952278.0","1.417275415E9"
"2020/02/24","2079.04","-83.80","-3.87","2114.04","2120.06","2079.03","948621.0","9315475.0","1.400516368E9"
"2020/02/21","2162.84","-32.66","-1.49","2165.65","2184.43","2160.28","635474.0","7105856.0","1.456692607E9"
"2020/02/20","2195.50","-14.84","-0.67","2223.55","2228.18","2186.72","709564.0","7677672.0","1.478574048E9"
"2020/02/19","2210.34","1.46","0.07","2222.51","2226.00","2191.20","591155.0","7107034.0","1.488454959E9"
"2020/02/18","2208.88","-33.29","-1.48","2225.98","2232.93","2205.21","470425.0","6411451.0","1.487436221E9"
"2020/02/17","2242.17","-1.42","-0.06","2243.07","2250.05","2230.26","458248.0","5639201.0","1.510109679E9"
"2020/02/14","2243.59","10.63","0.48","2232.71","2251.50","2221.90","597224.0","6379565.0","1.511254623E9"
"2020/02/13","2232.96","-5.42","-0.24","2245.72","2255.49","2230.30","638666.0","8121197.0","1.505295817E9"
"2020/02/12","2238.38","15.26","0.69","2225.95","2242.24","2214.77","632463.0","6892198.0","1.508346242E9"
"2020/02/11","2223.12","22.05","1.00","2213.50","2233.32","2211.25","526211.0","6611195.0","1.498338522E9"
"2020/02/10","2201.07","-10.88","-0.49","2185.63","2203.39","2180.51","609566.0","5471061.0","1.483846707E9"
"2020/02/07","2211.95","-15.99","-0.72","2221.49","2223.92","2198.14","800342.0","8813174.0","1.491013321E9"
"2020/02/06","2227.94","62.31","2.88","2184.77","2229.99","2182.25","695216.0","8334738.0","1.501460506E9"
"2020/02/05","2165.63","7.73","0.36","2177.26","2181.52","2154.88","574396.0","7736275.0","1.460243895E9"
"2020/02/04","2157.90","39.02","1.84","2121.22","2162.32","2120.53","624642.0","7791178.0","1.454235584E9"
"2020/02/03","2118.88","-0.13","-0.01","2086.61","2126.73","2082.74","836700.0","8068704.0","1.427133302E9"
"2020/01/31","2119.01","-28.99","-1.35","2160.60","2167.23","2119.01","710508.0","7226687.0","1.427047755E9"
"2020/01/30","2148.00","-37.28","-1.71","2181.54","2187.45","2139.72","602838.0","7105203.0","1.446505817E9"
"2020/01/29","2185.28","8.56","0.39","2188.18","2195.45","2172.33","692301.0","6589950.0","1.472171522E9"
"2020/01/28","2176.72","-69.41","-3.09","2192.22","2199.93","2166.23","808879.0","8818232.0","1.466083103E9"
"2020/01/23","2246.13","-21.12","-0.93","2254.54","2260.63","2241.94","509609.0","6790104.0","1.512629062E9"
"2020/01/22","2267.25","27.56","1.23","2238.53","2269.27","2235.13","608510.0","6365617.0","1.526798959E9"
"2020/01/21","2239.69","-22.95","-1.01","2259.81","2266.31","2238.25","770320.0","5569551.0","1.508408628E9"
"2020/01/20","2262.64","12.07","0.54","2261.40","2277.23","2258.09","545491.0","5950403.0","1.524384084E9"
"2020/01/17","2250.57","2.52","0.11","2261.57","2268.71","2245.58","580816.0","5444384.0","1.515299754E9"
"2020/01/16","2248.05","17.07","0.77","2231.93","2249.09","2225.41","808332.0","6204474.0","1.513149909E9"
"2020/01/15","2230.98","-7.90","-0.35","2229.80","2238.21","2223.39","746156.0","5946351.0","1.501047629E9"
"2020/01/14","2238.88","9.62","0.43","2243.06","2250.79","2232.94","835899.0","7294228.0","1.506534496E9"
"2020/01/13","2229.26","22.87","1.04","2204.49","2230.43","2204.49","488289.0","6214780.0","1.499967181E9"
"2020/01/10","2206.39","19.94","0.91","2189.48","2206.92","2188.10","594537.0","6459300.0","1.484063381E9"
"2020/01/09","2186.45","35.14","1.63","2182.20","2186.45","2172.16","592604.0","7261591.0","1.470805019E9"
"2020/01/08","2151.31","-24.23","-1.11","2156.27","2162.32","2137.72","913831.0","8750722.0","1.446631314E9"
"2020/01/07","2175.54","20.47","0.95","2166.60","2181.62","2164.27","568236.0","5143512.0","1.462298814E9"
"2020/01/06","2155.07","-21.39","-0.98","2154.97","2164.42","2149.95","592671.0","5156541.0","1.448385085E9"
"2020/01/03","2176.46","1.29","0.06","2192.58","2203.38","2165.39","631563.0","5763663.0","1.462298972E9"
"2020/01/02","2175.17","-22.50","-1.02","2201.21","2202.32","2171.84","494678.0","4638167.0","1.461424794E9"
"2019/12/30","2197.67","-6.54","-0.30","2202.62","2208.04","2195.65","416403.0","4113598.0","1.475909366E9"
"2019/12/27","2204.21","6.28","0.29","2183.70","2215.55","2177.40","490168.0","5429665.0","1.480287931E9"
"2019/12/26","2197.93","7.85","0.36","2192.22","2198.01","2183.90","571309.0","4795110.0","1.477949501E9"
"2019/12/24","2190.08","-13.63","-0.62","2206.23","2206.23","2187.58","569968.0","4756455.0","1.472110435E9"
"2019/12/23","2203.71","-0.47","-0.02","2208.22","2209.20","2196.43","502034.0","4734276.0","1.480981911E9"
"2019/12/20","2204.18","7.62","0.35","2205.57","2206.82","2194.80","646683.0","5020843.0","1.481266968E9"
"2019/12/19","2196.56","1.80","0.08","2199.42","2204.73","2186.59","643144.0","5262212.0","1.476809948E9"
"2019/12/18","2194.76","-0.92","-0.04","2194.92","2204.04","2187.32","591106.0","5519070.0","1.476402879E9"
"2019/12/17","2195.68","27.53","1.27","2179.40","2196.01","2171.09","599534.0","6380891.0","1.476694264E9"
"2019/12/16","2168.15","-2.10","-0.10","2168.05","2175.01","2166.29","377054.0","4561208.0","1.457529847E9"
"2019/12/13","2170.25","32.90","1.54","2164.63","2170.25","2159.45","540027.0","6253216.0","1.458776009E9"
"2019/12/12","2137.35","31.73","1.51","2120.13","2138.93","2120.13","584637.0","8339490.0","1.436302524E9"
"2019/12/11","2105.62","7.62","0.36","2098.28","2109.22","2092.48","668731.0","4837221.0","1.414435814E9"
"2019/12/10","2098.00","9.35","0.45","2081.22","2100.48","2080.16","500064.0","4172975.0","1.409366037E9"
"2019/12/09","2088.65","6.80","0.33","2091.94","2093.81","2084.31","393127.0","3982512.0","1.403184169E9"
"2019/12/06","2081.85","21.11","1.02","2072.44","2084.44","2070.17","440188.0","4215044.0","1.3987776E9"
"2019/12/05","2060.74","-8.15","-0.39","2078.31","2084.29","2053.56","472188.0","4625011.0","1.3844028E9"
"2019/12/04","2068.89","-15.18","-0.73","2070.84","2072.91","2057.45","347003.0","5085779.0","1.389618756E9"
"2019/12/03","2084.07","-7.85","-0.38","2075.02","2085.71","2066.60","450040.0","4709540.0","1.399615358E9"
"2019/12/02","2091.92","3.96","0.19","2097.55","2103.87","2088.92","385344.0","4515836.0","1.404938499E9"
"2019/11/29","2087.96","-30.64","-1.45","2125.53","2125.53","2085.10","433261.0","5100927.0","1.401938202E9"
"2019/11/28","2118.60","-9.25","-0.43","2116.93","2127.75","2116.58","335227.0","4483257.0","1.422661068E9"
"2019/11/27","2127.85","6.50","0.31","2134.47","2136.30","2118.07","367796.0","4318300.0","1.429134191E9"
"2019/11/26","2121.35","-2.15","-0.10","2129.27","2139.64","2120.85","532601.0","7636051.0","1.424956839E9"
"2019/11/25","2123.50","21.54","1.02","2117.14","2130.04","2116.07","397676.0","4288509.0","1.426007087E9"
"2019/11/22","2101.96","5.36","0.26","2098.89","2106.42","2093.99","519852.0","4310268.0","1.411508256E9"
"2019/11/21","2096.60","-28.72","-1.35","2123.65","2125.36","2088.19","579555.0","5437430.0","1.407600551E9"
"2019/11/20","2125.32","-27.92","-1.30","2140.06","2145.97","2123.80","581056.0","5583377.0","1.427359929E9"
"2019/11/19","2153.24","-7.45","-0.34","2151.04","2154.41","2137.01","826885.0","5605578.0","1.446140184E9"
"2019/11/18","2160.69","-1.49","-0.07","2161.89","2165.89","2151.97","489233.0","4450920.0","1.450349809E9"
"2019/11/15","2162.18","22.95","1.07","2137.96","2165.02","2135.26","556246.0","5694837.0","1.451470352E9"
"2019/11/14","2139.23","16.78","0.79","2127.54","2139.23","2121.32","521110.0","6080226.0","1.435960435E9"
"2019/11/13","2122.45","-18.47","-0.86","2132.48","2133.37","2118.67","664366.0","5376791.0","1.425460703E9"
"2019/11/12","2140.92","16.83","0.79","2131.26","2140.94","2121.80","610429.0","5743924.0","1.43629671E9"
"2019/11/11","2124.09","-13.14","-0.61","2139.07","2139.07","2119.07","617266.0","5346846.0","1.425038219E9"
"2019/11/08","2137.23","-7.06","-0.33","2154.18","2155.94","2133.75","574127.0","5969290.0","1.433704068E9"
"2019/11/07","2144.29","0.14","0.01","2141.05","2147.01","2135.45","425663.0","5134908.0","1.439008869E9"
"2019/11/06","2144.15","1.51","0.07","2142.69","2156.23","2138.83","410085.0","5680105.0","1.439014571E9"
"2019/11/05","2142.64","12.40","0.58","2133.66","2143.12","2128.70","400644.0","5181344.0","1.437952192E9"
"2019/11/04","2130.24","30.04","1.43","2111.32","2130.83","2111.32","476257.0","5636693.0","1.429190862E9"
"2019/11/01","2100.20","16.72","0.80","2084.79","2100.42","2081.53","418314.0","4599473.0","1.408824195E9"
"2019/10/31","2083.48","3.21","0.15","2089.22","2103.71","2083.48","461323.0","5777341.0","1.3971349E9"
"2019/10/30","2080.27","-12.42","-0.59","2093.51","2093.51","2075.54","415552.0","5051508.0","1.395052465E9"
"2019/10/29","2092.69","-0.91","-0.04","2103.92","2105.17","2088.04","357662.0","4067890.0","1.400636742E9"
"2019/10/28","2093.60","5.71","0.27","2096.67","2104.39","2089.76","269234.0","3853805.0","1.401486783E9"
"2019/10/25","2087.89","2.23","0.11","2091.16","2091.24","2079.30","348686.0","4429329.0","1.397792838E9"
"2019/10/24","2085.66","5.04","0.24","2089.85","2089.85","2067.90","367717.0","5208814.0","1.396059213E9"
"2019/10/23","2080.62","-8.24","-0.39","2086.81","2088.25","2074.88","429453.0","5110884.0","1.392517281E9"
"2019/10/22","2088.86","24.02","1.16","2076.29","2093.81","2073.08","504063.0","4811063.0","1.3980146E9"
"2019/10/21","2064.84","4.15","0.20","2067.97","2067.97","2059.33","606109.0","3598366.0","1.381669312E9"
"2019/10/18","2060.69","-17.25","-0.83","2082.23","2088.54","2057.89","516688.0","5429307.0","1.378751961E9"
"2019/10/17","2077.94","-4.89","-0.23","2081.76","2087.15","2072.49","314177.0","3484054.0","1.390071922E9"
"2019/10/16","2082.83","14.66","0.71","2080.92","2090.01","2073.80","524545.0","4463659.0","1.393413065E9"
"2019/10/15","2068.17","0.77","0.04","2064.78","2073.21","2064.34","464534.0","4138986.0","1.383418737E9"
"2019/10/14","2067.40","22.79","1.11","2068.13","2075.10","2065.53","511216.0","4579415.0","1.382961057E9"
"2019/10/11","2044.61","16.46","0.81","2048.08","2053.94","2040.48","381147.0","3790613.0","1.367727114E9"
"2019/10/10","2028.15","-18.10","-0.88","2030.13","2040.88","2010.90","445846.0","5612446.0","1.356703391E9"
"2019/10/08","2046.25","24.52","1.21","2029.37","2046.81","2024.63","437517.0","4256284.0","1.368408579E9"
"2019/10/07","2021.73","1.04","0.05","2031.53","2034.94","2016.19","322185.0","3412076.0","1.351980509E9"
"2019/10/04","2020.69","-11.22","-0.55","2028.40","2039.43","2020.69","402941.0","3963264.0","1.351390761E9"
"2019/10/02","2031.91","-40.51","-1.95","2058.23","2058.23","2031.91","414460.0","3933922.0","1.358586985E9"
"2019/10/01","2072.42","9.37","0.45","2062.44","2077.48","2057.91","389336.0","3869998.0","1.385453397E9"
"2019/09/30","2063.05","13.12","0.64","2045.77","2064.99","2042.01","327625.0","3709169.0","1.37938399E9"
"2019/09/27","2049.93","-24.59","-1.19","2066.96","2066.96","2044.75","285943.0","3489261.0","1.370704841E9"
"2019/09/26","2074.52","1.13","0.05","2082.66","2087.33","2064.34","430577.0","4656831.0","1.387334939E9"
"2019/09/25","2073.39","-27.65","-1.32","2093.47","2095.27","2072.41","651552.0","5181992.0","1.386072582E9"
"2019/09/24","2101.04","9.34","0.45","2090.19","2101.63","2085.91","535771.0","4406729.0","1.404448759E9"
"2019/09/23","2091.70","0.18","0.01","2087.70","2095.54","2085.60","420948.0","4095774.0","1.398458459E9"
"2019/09/20","2091.52","11.17","0.54","2080.86","2092.37","2077.30","589920.0","5401657.0","1.398474982E9"
"2019/09/19","2080.35","9.62","0.46","2070.53","2089.81","2070.53","493038.0","4796838.0","1.39093757E9"
"2019/09/18","2070.73","8.40","0.41","2064.42","2075.63","2058.52","613148.0","4849404.0","1.382698755E9"
"2019/09/17","2062.33","0.11","0.01","2058.72","2066.33","2055.17","507995.0","4572241.0","1.376689373E9"
"2019/09/16","2062.22","13.02","0.64","2056.26","2062.22","2044.80","493516.0","5676634.0","1.376560744E9"
"2019/09/11","2049.20","17.12","0.84","2043.72","2050.80","2040.04","429075.0","5997521.0","1.368161367E9"
"2019/09/10","2032.08","12.53","0.62","2024.79","2034.28","2021.58","504391.0","4458785.0","1.356956833E9"
"2019/09/09","2019.55","10.42","0.52","2013.38","2029.80","2013.28","511821.0","4401822.0","1.348800308E9"
"2019/09/06","2009.13","4.38","0.22","2016.11","2017.20","2005.69","384441.0","3667155.0","1.3415651E9"
"2019/09/05","2004.75","16.22","0.82","1993.62","2015.39","1992.51","488067.0","5556532.0","1.338476908E9"
"2019/09/04","1988.53","22.84","1.16","1962.43","1988.53","1962.08","348722.0","4133684.0","1.326785678E9"
"2019/09/03","1965.69","-3.50","-0.18","1966.50","1976.37","1960.15","342077.0","3916058.0","1.311680052E9"
"2019/09/02","1969.19","1.40","0.07","1961.19","1973.25","1958.59","262154.0","2924232.0","1.314134426E9"
"2019/08/30","1967.79","34.38","1.78","1951.66","1971.21","1951.30","317733.0","4371489.0","1.313598665E9"
"2019/08/29","1933.41","-7.68","-0.40","1943.55","1947.15","1928.49","285103.0","3709596.0","1.290373159E9"
"2019/08/28","1941.09","16.49","0.86","1929.96","1943.62","1926.43","284344.0","3288745.0","1.295572074E9"
"2019/08/27","1924.60","8.29","0.43","1928.98","1937.42","1919.28","427042.0","5037420.0","1.284739456E9"
"2019/08/26","1916.31","-31.99","-1.64","1915.34","1924.49","1909.92","324853.0","3751276.0","1.278910759E9"
"2019/08/23","1948.30","-2.71","-0.14","1942.42","1953.85","1940.60","381087.0","3498465.0","1.299891726E9"
"2019/08/22","1951.01","-13.64","-0.69","1966.60","1967.96","1951.01","435565.0","4095130.0","1.301909074E9"
"2019/08/21","1964.65","4.40","0.22","1954.57","1971.12","1954.47","391568.0","3821801.0","1.310906717E9"
"2019/08/20","1960.25","20.35","1.05","1942.99","1964.16","1937.53","463605.0","4130253.0","1.308076037E9"
"2019/08/19","1939.90","12.73","0.66","1936.64","1943.09","1931.44","481022.0","3771542.0","1.294140224E9"
"2019/08/16","1927.17","-11.20","-0.58","1921.49","1927.70","1911.72","421682.0","4274269.0","1.28604256E9"
"2019/08/14","1938.37","12.54","0.65","1946.18","1952.22","1937.23","699585.0","5076486.0","1.293001857E9"
"2019/08/13","1925.83","-16.46","-0.85","1928.76","1937.68","1923.58","660041.0","4340209.0","1.284457198E9"
